step,who,wealth,payoffs,choices,strategy,tau
84,76,78.56570340169145,0,0,0,1
85,76,78.56570340169145,0,0,0,1
86,76,78.56570340169145,0,0,0,1
87,76,78.56570340169145,0,0,0,1
88,76,78.56570340169145,0,0,0,1
89,76,78.56570340169145,0,1,0,1
90,76,78.56570340169145,0,0,0,1
91,76,78.56570340169145,0,0,0,1
92,76,78.56570340169145,0,2,0,1
93,76,78.56570340169145,2,0,0,1
94,76,78.56570340169145,0,2,0,1
95,76,78.56570340169145,0,2,0,1
96,76,78.56570340169145,0,2,0,1
97,76,78.56570340169145,2.5,2,0,1
98,76,78.56570340169145,5.714285714285714,2,0,1
99,76,78.56570340169145,0,0,0,1
100,76,78.56570340169145,0,0,0,1
101,76,78.56570340169145,6.153846153846154,1,0,1
0,8,60.57799279846273,1.702127659574468,0,1,1
1,8,60.57799279846273,0,0,1,1
2,8,60.57799279846273,0,0,1,1
3,8,60.57799279846273,2.1621621621621623,0,1,1
4,8,60.57799279846273,0,0,1,1
5,8,60.57799279846273,0,0,1,1
6,8,60.57799279846273,1.7391304347826086,0,1,1
7,8,60.57799279846273,1.7777777777777777,0,1,1
8,8,60.57799279846273,0,0,1,1
9,8,60.57799279846273,1.6666666666666667,0,1,1
10,8,60.57799279846273,0,0,1,1
11,8,60.57799279846273,0,0,1,1
12,8,60.57799279846273,0,0,1,1
13,8,60.57799279846273,2.051282051282051,0,1,1
14,8,60.57799279846273,0,0,1,1
15,8,60.57799279846273,0,0,1,1
16,8,60.57799279846273,2,0,1,1
17,8,60.57799279846273,2.1052631578947367,0,1,1
18,8,60.57799279846273,0,0,1,1
19,8,60.57799279846273,0,0,1,1
20,8,60.57799279846273,0,0,1,1
21,8,60.57799279846273,1.6,0,1,1
22,8,60.57799279846273,1.5686274509803921,0,1,1
23,8,60.57799279846273,1.509433962264151,0,1,1
24,8,60.57799279846273,1.509433962264151,0,1,1
25,8,60.57799279846273,1.3793103448275863,0,1,1
26,8,60.57799279846273,0,0,1,1
27,8,60.57799279846273,1.4545454545454546,0,1,1
28,8,60.57799279846273,1.7391304347826086,0,1,1
29,8,60.57799279846273,0,0,1,1
30,8,60.57799279846273,0,0,1,1
31,8,60.57799279846273,0,0,1,1
32,8,60.57799279846273,1.4545454545454546,0,1,1
33,8,60.57799279846273,1.3333333333333333,0,1,1
34,8,60.57799279846273,0,0,1,1
35,8,60.57799279846273,0,0,1,1
36,8,60.57799279846273,1.702127659574468,0,1,1
37,8,60.57799279846273,0,0,1,1
38,8,60.57799279846273,0,0,1,1
39,8,60.57799279846273,0,0,1,1
40,8,60.57799279846273,0,0,1,1
41,8,60.57799279846273,1.5686274509803921,0,1,1
42,8,60.57799279846273,1.5686274509803921,0,1,1
43,8,60.57799279846273,0,0,1,1
44,8,60.57799279846273,1.5686274509803921,0,1,1
45,8,60.57799279846273,0,0,1,1
46,8,60.57799279846273,0,0,1,1
47,8,60.57799279846273,0,0,1,1
48,8,60.57799279846273,1.509433962264151,0,1,1
49,8,60.57799279846273,1.4035087719298245,0,1,1
50,8,60.57799279846273,1.5686274509803921,0,1,1
51,8,60.57799279846273,0,0,1,1
52,8,60.57799279846273,1.5384615384615385,0,1,1
53,8,60.57799279846273,0,0,1,1
54,8,60.57799279846273,0,0,1,1
55,8,60.57799279846273,0,0,1,1
56,8,60.57799279846273,0,0,1,1
57,8,60.57799279846273,0,0,1,1
58,8,60.57799279846273,0,0,1,1
59,8,60.57799279846273,0,0,1,1
60,8,60.57799279846273,0,0,1,1
61,8,60.57799279846273,0,0,1,1
62,8,60.57799279846273,0,0,1,1
63,8,60.57799279846273,1.6,0,1,1
64,8,60.57799279846273,0,0,1,1
65,8,60.57799279846273,1.702127659574468,0,1,1
66,8,60.57799279846273,0,0,1,1
67,8,60.57799279846273,0,0,1,1
68,8,60.57799279846273,0,0,1,1
69,8,60.57799279846273,0,0,1,1
70,8,60.57799279846273,0,0,1,1
71,8,60.57799279846273,1.4814814814814814,0,1,1
72,8,60.57799279846273,1.4814814814814814,0,1,1
73,8,60.57799279846273,0,0,1,1
74,8,60.57799279846273,0,0,1,1
75,8,60.57799279846273,0,0,1,1
76,8,60.57799279846273,2.051282051282051,0,1,1
77,8,60.57799279846273,0,0,1,1
78,8,60.57799279846273,0,0,1,1
79,8,60.57799279846273,0,0,1,1
80,8,60.57799279846273,0,0,1,1
81,8,60.57799279846273,0,0,1,1
82,8,60.57799279846273,1.7777777777777777,0,1,1
83,8,60.57799279846273,0,0,1,1
84,8,60.57799279846273,0,0,1,1
85,8,60.57799279846273,0,0,1,1
86,8,60.57799279846273,0,0,1,1
87,8,60.57799279846273,0,0,1,1
88,8,60.57799279846273,0,2,1,1
89,8,60.57799279846273,0,0,1,1
90,8,60.57799279846273,0,0,1,1
91,8,60.57799279846273,0,0,1,1
92,8,60.57799279846273,0,0,1,1
93,8,60.57799279846273,2,0,1,1
94,8,60.57799279846273,2.6666666666666665,0,1,1
95,8,60.57799279846273,3.6363636363636362,0,1,1
96,8,60.57799279846273,0,0,1,1
97,8,60.57799279846273,5,0,1,1
98,8,60.57799279846273,0,0,1,1
99,8,60.57799279846273,0,1,1,1
100,8,60.57799279846273,0,1,1,1
101,8,60.57799279846273,0,2,1,1
0,28,55.66385138432131,1.702127659574468,0,1,1
1,28,55.66385138432131,0,0,1,1
2,28,55.66385138432131,0,0,1,1
3,28,55.66385138432131,2.1621621621621623,0,1,1
4,28,55.66385138432131,0,0,1,1
5,28,55.66385138432131,0,0,1,1
6,28,55.66385138432131,1.7391304347826086,0,1,1
7,28,55.66385138432131,1.7777777777777777,0,1,1
8,28,55.66385138432131,0,0,1,1
9,28,55.66385138432131,1.6666666666666667,0,1,1
10,28,55.66385138432131,0,0,1,1
11,28,55.66385138432131,0,0,1,1
12,28,55.66385138432131,0,0,1,1
13,28,55.66385138432131,2.051282051282051,0,1,1
14,28,55.66385138432131,0,0,1,1
15,28,55.66385138432131,0,0,1,1
16,28,55.66385138432131,2,0,1,1
17,28,55.66385138432131,2.1052631578947367,0,1,1
18,28,55.66385138432131,0,0,1,1
19,28,55.66385138432131,0,2,1,1
20,28,55.66385138432131,0,2,1,1
21,28,55.66385138432131,1.6,0,1,1
22,28,55.66385138432131,1.5686274509803921,0,1,1
23,28,55.66385138432131,1.509433962264151,0,1,1
24,28,55.66385138432131,1.509433962264151,0,1,1
25,28,55.66385138432131,1.3793103448275863,0,1,1
26,28,55.66385138432131,0,0,1,1
27,28,55.66385138432131,1.4545454545454546,0,1,1
28,28,55.66385138432131,1.7391304347826086,0,1,1
29,28,55.66385138432131,0,0,1,1
30,28,55.66385138432131,0,0,1,1
31,28,55.66385138432131,0,0,1,1
32,28,55.66385138432131,1.4545454545454546,0,1,1
33,28,55.66385138432131,1.3333333333333333,0,1,1
34,28,55.66385138432131,0,0,1,1
35,28,55.66385138432131,0,0,1,1
36,28,55.66385138432131,1.702127659574468,0,1,1
37,28,55.66385138432131,0,0,1,1
38,28,55.66385138432131,0,0,1,1
39,28,55.66385138432131,0,0,1,1
40,28,55.66385138432131,0,0,1,1
41,28,55.66385138432131,1.5686274509803921,0,1,1
42,28,55.66385138432131,1.5686274509803921,0,1,1
43,28,55.66385138432131,0,0,1,1
44,28,55.66385138432131,1.5686274509803921,0,1,1
45,28,55.66385138432131,0,0,1,1
46,28,55.66385138432131,0,0,1,1
47,28,55.66385138432131,0,0,1,1
48,28,55.66385138432131,1.509433962264151,0,1,1
49,28,55.66385138432131,1.4035087719298245,0,1,1
50,28,55.66385138432131,1.5686274509803921,0,1,1
51,28,55.66385138432131,0,0,1,1
52,28,55.66385138432131,1.5384615384615385,0,1,1
53,28,55.66385138432131,0,0,1,1
54,28,55.66385138432131,0,0,1,1
55,28,55.66385138432131,0,0,1,1
56,28,55.66385138432131,0,0,1,1
57,28,55.66385138432131,0,0,1,1
58,28,55.66385138432131,0,0,1,1
59,28,55.66385138432131,0,0,1,1
60,28,55.66385138432131,0,0,1,1
61,28,55.66385138432131,0,0,1,1
62,28,55.66385138432131,0,0,1,1
63,28,55.66385138432131,1.6,0,1,1
64,28,55.66385138432131,0,0,1,1
65,28,55.66385138432131,1.702127659574468,0,1,1
66,28,55.66385138432131,0,0,1,1
67,28,55.66385138432131,0,0,1,1
68,28,55.66385138432131,0,0,1,1
69,28,55.66385138432131,0,0,1,1
70,28,55.66385138432131,0,0,1,1
71,28,55.66385138432131,1.4814814814814814,0,1,1
72,28,55.66385138432131,1.4814814814814814,0,1,1
73,28,55.66385138432131,0,0,1,1
74,28,55.66385138432131,0,0,1,1
75,28,55.66385138432131,0,0,1,1
76,28,55.66385138432131,2.051282051282051,0,1,1
77,28,55.66385138432131,0,0,1,1
78,28,55.66385138432131,0,0,1,1
79,28,55.66385138432131,0,0,1,1
80,28,55.66385138432131,0,0,1,1
81,28,55.66385138432131,0,2,1,1
82,28,55.66385138432131,0,2,1,1
83,28,55.66385138432131,0,2,1,1
84,28,55.66385138432131,0,2,1,1
85,28,55.66385138432131,0,2,1,1
86,28,55.66385138432131,3.3333333333333335,2,1,1
87,28,55.66385138432131,0,2,1,1
88,28,55.66385138432131,0,2,1,1
89,28,55.66385138432131,2.6666666666666665,2,1,1
90,28,55.66385138432131,0,2,1,1
91,28,55.66385138432131,0,2,1,1
92,28,55.66385138432131,0,2,1,1
93,28,55.66385138432131,2,0,1,1
94,28,55.66385138432131,2.6666666666666665,0,1,1
95,28,55.66385138432131,0,2,1,1
96,28,55.66385138432131,0,2,1,1
97,28,55.66385138432131,2.5,2,1,1
98,28,55.66385138432131,0,1,1,1
99,28,55.66385138432131,0,1,1,1
100,28,55.66385138432131,0,1,1,1
101,28,55.66385138432131,0,0,1,1
0,55,52.00283137345396,3.3333333333333335,1,0,1
1,55,52.00283137345396,0,1,0,1
2,55,52.00283137345396,0,1,0,1
3,55,52.00283137345396,2.962962962962963,1,0,1
4,55,52.00283137345396,0,1,0,1
5,55,52.00283137345396,0,0,0,1
6,55,52.00283137345396,1.7391304347826086,0,0,1
7,55,52.00283137345396,1.7777777777777777,0,0,1
8,55,52.00283137345396,0,0,0,1
9,55,52.00283137345396,1.6666666666666667,0,0,1
10,55,52.00283137345396,0,0,0,1
11,55,52.00283137345396,0,0,0,1
12,55,52.00283137345396,0,1,0,1
13,55,52.00283137345396,2.1052631578947367,1,0,1
14,55,52.00283137345396,0,0,0,1
15,55,52.00283137345396,0,1,0,1
16,55,52.00283137345396,0,1,0,1
17,55,52.00283137345396,0,1,0,1
18,55,52.00283137345396,0,1,0,1
19,55,52.00283137345396,0,1,0,1
20,55,52.00283137345396,0,1,0,1
21,55,52.00283137345396,0,1,0,1
22,55,52.00283137345396,2.4242424242424243,1,0,1
23,55,52.00283137345396,2.7586206896551726,1,0,1
24,55,52.00283137345396,0,1,0,1
25,55,52.00283137345396,4,1,0,1
26,55,52.00283137345396,0,1,0,1
27,55,52.00283137345396,0,1,0,1
28,55,52.00283137345396,0,1,0,1
29,55,52.00283137345396,0,1,0,1
30,55,52.00283137345396,5,1,0,1
31,55,52.00283137345396,0,1,0,1
32,55,52.00283137345396,0,1,0,1
33,55,52.00283137345396,0,1,0,1
34,55,52.00283137345396,0,1,0,1
35,55,52.00283137345396,0,1,0,1
36,55,52.00283137345396,0,1,0,1
37,55,52.00283137345396,0,1,0,1
38,55,52.00283137345396,2.962962962962963,1,0,1
39,55,52.00283137345396,3.8095238095238093,1,0,1
40,55,52.00283137345396,0,1,0,1
41,55,52.00283137345396,3.3333333333333335,1,0,1
42,55,52.00283137345396,0,1,0,1
43,55,52.00283137345396,0,1,0,1
44,55,52.00283137345396,3.2,1,0,1
45,55,52.00283137345396,0,1,0,1
46,55,52.00283137345396,0,1,0,1
47,55,52.00283137345396,4,1,0,1
48,55,52.00283137345396,0,1,0,1
49,55,52.00283137345396,0,1,0,1
50,55,52.00283137345396,0,1,0,1
51,55,52.00283137345396,3.4782608695652173,1,0,1
52,55,52.00283137345396,0,1,0,1
53,55,52.00283137345396,0,1,0,1
54,55,52.00283137345396,0,0,0,1
55,55,52.00283137345396,0,0,0,1
56,55,52.00283137345396,0,0,0,1
57,55,52.00283137345396,0,0,0,1
58,55,52.00283137345396,0,0,0,1
59,55,52.00283137345396,0,0,0,1
60,55,52.00283137345396,0,0,0,1
61,55,52.00283137345396,0,1,0,1
62,55,52.00283137345396,0,1,0,1
63,55,52.00283137345396,0,1,0,1
64,55,52.00283137345396,0,1,0,1
65,55,52.00283137345396,0,1,0,1
66,55,52.00283137345396,0,0,0,1
67,55,52.00283137345396,0,0,0,1
68,55,52.00283137345396,0,0,0,1
69,55,52.00283137345396,0,0,0,1
70,55,52.00283137345396,0,0,0,1
71,55,52.00283137345396,1.4814814814814814,0,0,1
72,55,52.00283137345396,1.4814814814814814,0,0,1
73,55,52.00283137345396,0,0,0,1
74,55,52.00283137345396,0,0,0,1
75,55,52.00283137345396,0,0,0,1
76,55,52.00283137345396,2.051282051282051,0,0,1
77,55,52.00283137345396,0,0,0,1
78,55,52.00283137345396,0,0,0,1
79,55,52.00283137345396,0,0,0,1
80,55,52.00283137345396,0,0,0,1
81,55,52.00283137345396,0,2,0,1
82,55,52.00283137345396,0,2,0,1
83,55,52.00283137345396,0,2,0,1
84,55,52.00283137345396,0,2,0,1
85,55,52.00283137345396,0,2,0,1
86,55,52.00283137345396,2.2222222222222223,1,0,1
87,55,52.00283137345396,0,0,0,1
88,55,52.00283137345396,0,1,0,1
89,55,52.00283137345396,0,1,0,1
90,55,52.00283137345396,0,2,0,1
91,55,52.00283137345396,0,1,0,1
92,55,52.00283137345396,0,1,0,1
93,55,52.00283137345396,2,0,0,1
94,55,52.00283137345396,4,1,0,1
95,55,52.00283137345396,0,1,0,1
96,55,52.00283137345396,0,1,0,1
97,55,52.00283137345396,2.5,2,0,1
98,55,52.00283137345396,5.714285714285714,2,0,1
99,55,52.00283137345396,0,1,0,1
100,55,52.00283137345396,0,0,0,1
101,55,52.00283137345396,0,0,0,1
0,51,50.27496249543241,1.702127659574468,0,1,1
1,51,50.27496249543241,0,0,1,1
2,51,50.27496249543241,0,0,1,1
3,51,50.27496249543241,2.1621621621621623,0,1,1
4,51,50.27496249543241,0,0,1,1
5,51,50.27496249543241,0,0,1,1
6,51,50.27496249543241,1.7391304347826086,0,1,1
7,51,50.27496249543241,1.7777777777777777,0,1,1
8,51,50.27496249543241,0,0,1,1
9,51,50.27496249543241,1.6666666666666667,0,1,1
10,51,50.27496249543241,0,0,1,1
11,51,50.27496249543241,0,0,1,1
12,51,50.27496249543241,0,0,1,1
13,51,50.27496249543241,2.051282051282051,0,1,1
14,51,50.27496249543241,0,0,1,1
15,51,50.27496249543241,0,0,1,1
16,51,50.27496249543241,2,0,1,1
17,51,50.27496249543241,2.1052631578947367,0,1,1
18,51,50.27496249543241,0,0,1,1
19,51,50.27496249543241,0,0,1,1
20,51,50.27496249543241,0,0,1,1
21,51,50.27496249543241,1.6,0,1,1
22,51,50.27496249543241,1.5686274509803921,0,1,1
23,51,50.27496249543241,1.509433962264151,0,1,1
24,51,50.27496249543241,1.509433962264151,0,1,1
25,51,50.27496249543241,1.3793103448275863,0,1,1
26,51,50.27496249543241,0,0,1,1
27,51,50.27496249543241,1.4545454545454546,0,1,1
28,51,50.27496249543241,1.7391304347826086,0,1,1
29,51,50.27496249543241,0,0,1,1
30,51,50.27496249543241,0,0,1,1
31,51,50.27496249543241,0,0,1,1
32,51,50.27496249543241,1.4545454545454546,0,1,1
33,51,50.27496249543241,1.3333333333333333,0,1,1
34,51,50.27496249543241,0,0,1,1
35,51,50.27496249543241,0,0,1,1
36,51,50.27496249543241,1.702127659574468,0,1,1
37,51,50.27496249543241,0,0,1,1
38,51,50.27496249543241,0,0,1,1
39,51,50.27496249543241,0,0,1,1
40,51,50.27496249543241,0,0,1,1
41,51,50.27496249543241,1.5686274509803921,0,1,1
42,51,50.27496249543241,1.5686274509803921,0,1,1
43,51,50.27496249543241,0,0,1,1
44,51,50.27496249543241,1.5686274509803921,0,1,1
45,51,50.27496249543241,0,0,1,1
46,51,50.27496249543241,0,0,1,1
47,51,50.27496249543241,0,0,1,1
48,51,50.27496249543241,1.509433962264151,0,1,1
49,51,50.27496249543241,1.4035087719298245,0,1,1
50,51,50.27496249543241,1.5686274509803921,0,1,1
51,51,50.27496249543241,0,0,1,1
52,51,50.27496249543241,1.5384615384615385,0,1,1
53,51,50.27496249543241,0,0,1,1
54,51,50.27496249543241,0,0,1,1
55,51,50.27496249543241,0,0,1,1
56,51,50.27496249543241,0,0,1,1
57,51,50.27496249543241,0,0,1,1
58,51,50.27496249543241,0,0,1,1
59,51,50.27496249543241,0,0,1,1
60,51,50.27496249543241,0,0,1,1
61,51,50.27496249543241,0,0,1,1
62,51,50.27496249543241,0,0,1,1
63,51,50.27496249543241,1.6,0,1,1
64,51,50.27496249543241,0,0,1,1
65,51,50.27496249543241,1.702127659574468,0,1,1
66,51,50.27496249543241,0,0,1,1
67,51,50.27496249543241,0,0,1,1
68,51,50.27496249543241,0,0,1,1
69,51,50.27496249543241,0,0,1,1
70,51,50.27496249543241,0,0,1,1
71,51,50.27496249543241,1.4814814814814814,0,1,1
72,51,50.27496249543241,1.4814814814814814,0,1,1
73,51,50.27496249543241,0,0,1,1
74,51,50.27496249543241,0,0,1,1
75,51,50.27496249543241,0,0,1,1
76,51,50.27496249543241,2.051282051282051,0,1,1
77,51,50.27496249543241,0,0,1,1
78,51,50.27496249543241,0,0,1,1
79,51,50.27496249543241,0,0,1,1
80,51,50.27496249543241,0,0,1,1
81,51,50.27496249543241,0,0,1,1
82,51,50.27496249543241,1.7777777777777777,0,1,1
83,51,50.27496249543241,0,0,1,1
84,51,50.27496249543241,0,0,1,1
85,51,50.27496249543241,0,0,1,1
86,51,50.27496249543241,0,0,1,1
87,51,50.27496249543241,0,0,1,1
88,51,50.27496249543241,0,0,1,1
89,51,50.27496249543241,0,0,1,1
90,51,50.27496249543241,0,0,1,1
91,51,50.27496249543241,0,0,1,1
92,51,50.27496249543241,0,0,1,1
93,51,50.27496249543241,2,0,1,1
94,51,50.27496249543241,0,2,1,1
95,51,50.27496249543241,0,2,1,1
96,51,50.27496249543241,0,2,1,1
97,51,50.27496249543241,0,1,1,1
98,51,50.27496249543241,0,1,1,1
99,51,50.27496249543241,0,1,1,1
100,51,50.27496249543241,0,1,1,1
101,51,50.27496249543241,0,0,1,1
0,81,70.7990908361302,3.3333333333333335,1,0,1
1,81,70.7990908361302,0,1,0,1
2,81,70.7990908361302,0,1,0,1
3,81,70.7990908361302,2.962962962962963,1,0,1
4,81,70.7990908361302,0,1,0,1
5,81,70.7990908361302,3.6363636363636362,1,0,1
6,81,70.7990908361302,0,1,0,1
7,81,70.7990908361302,0,1,0,1
8,81,70.7990908361302,3.076923076923077,1,0,1
9,81,70.7990908361302,0,1,0,1
10,81,70.7990908361302,0,1,0,1
11,81,70.7990908361302,0,1,0,1
12,81,70.7990908361302,0,1,0,1
13,81,70.7990908361302,2.1052631578947367,1,0,1
14,81,70.7990908361302,5,1,0,1
15,81,70.7990908361302,0,1,0,1
16,81,70.7990908361302,0,1,0,1
17,81,70.7990908361302,0,1,0,1
18,81,70.7990908361302,0,1,0,1
19,81,70.7990908361302,0,1,0,1
20,81,70.7990908361302,0,1,0,1
21,81,70.7990908361302,0,1,0,1
22,81,70.7990908361302,2.4242424242424243,1,0,1
23,81,70.7990908361302,2.7586206896551726,1,0,1
24,81,70.7990908361302,0,1,0,1
25,81,70.7990908361302,4,1,0,1
26,81,70.7990908361302,0,1,0,1
27,81,70.7990908361302,0,1,0,1
28,81,70.7990908361302,0,1,0,1
29,81,70.7990908361302,0,1,0,1
