step,who,wealth,payoffs,choices,strategy,tau
48,8,54.20755304190476,0.8791208791208791,0,1,1
49,8,54.20755304190476,0,0,1,1
50,8,54.20755304190476,0.8888888888888888,0,1,1
51,8,54.20755304190476,0,0,1,1
52,8,54.20755304190476,0,0,1,1
53,8,54.20755304190476,0,0,1,1
54,8,54.20755304190476,0.9195402298850575,0,1,1
55,8,54.20755304190476,0.8791208791208791,0,1,1
56,8,54.20755304190476,0,0,1,1
57,8,54.20755304190476,0.9195402298850575,0,1,1
58,8,54.20755304190476,0,0,1,1
59,8,54.20755304190476,0,0,1,1
60,8,54.20755304190476,0.8888888888888888,0,1,1
61,8,54.20755304190476,0,0,1,1
62,8,54.20755304190476,0,0,1,1
63,8,54.20755304190476,0,0,1,1
64,8,54.20755304190476,0,1,1,1
65,8,54.20755304190476,0,0,1,1
66,8,54.20755304190476,0,0,1,1
67,8,54.20755304190476,0.898876404494382,0,1,1
68,8,54.20755304190476,0,0,1,1
69,8,54.20755304190476,0,0,1,1
70,8,54.20755304190476,0,0,1,1
71,8,54.20755304190476,0,0,1,1
72,8,54.20755304190476,0.851063829787234,0,1,1
73,8,54.20755304190476,0.9523809523809523,0,1,1
74,8,54.20755304190476,0,0,1,1
75,8,54.20755304190476,0,0,1,1
76,8,54.20755304190476,0,0,1,1
77,8,54.20755304190476,0,0,1,1
78,8,54.20755304190476,0,0,1,1
79,8,54.20755304190476,0,0,1,1
80,8,54.20755304190476,16,1,1,1
81,8,54.20755304190476,26.666666666666668,2,1,1
82,8,54.20755304190476,0,0,1,1
83,8,54.20755304190476,0,0,1,1
84,8,54.20755304190476,0,0,1,1
85,8,54.20755304190476,0.8333333333333334,0,1,1
86,8,54.20755304190476,0.9302325581395349,0,1,1
87,8,54.20755304190476,0.9090909090909091,0,1,1
88,8,54.20755304190476,0,0,1,1
89,8,54.20755304190476,0,0,1,1
90,8,54.20755304190476,0,0,1,1
91,8,54.20755304190476,0,0,1,1
92,8,54.20755304190476,0.898876404494382,0,1,1
93,8,54.20755304190476,0,0,1,1
94,8,54.20755304190476,0,0,1,1
95,8,54.20755304190476,0,0,1,1
96,8,54.20755304190476,0,0,1,1
97,8,54.20755304190476,0.8791208791208791,0,1,1
98,8,54.20755304190476,0,0,1,1
99,8,54.20755304190476,0.9302325581395349,0,1,1
100,8,54.20755304190476,0,0,1,1
101,8,54.20755304190476,0,2,1,1
0,72,25.80155044235379,0,0,1,1
1,72,25.80155044235379,0,2,1,1
2,72,25.80155044235379,0,0,1,1
3,72,25.80155044235379,0,0,1,1
4,72,25.80155044235379,0.898876404494382,0,1,1
5,72,25.80155044235379,0,0,1,1
6,72,25.80155044235379,0,0,1,1
7,72,25.80155044235379,0,0,1,1
8,72,25.80155044235379,0,0,1,1
9,72,25.80155044235379,0,0,1,1
10,72,25.80155044235379,0.9090909090909091,0,1,1
11,72,25.80155044235379,0,0,1,1
12,72,25.80155044235379,0,0,1,1
13,72,25.80155044235379,0.975609756097561,0,1,1
14,72,25.80155044235379,0,0,1,1
15,72,25.80155044235379,0,0,1,1
16,72,25.80155044235379,0,2,1,1
17,72,25.80155044235379,0,0,1,1
18,72,25.80155044235379,0,0,1,1
19,72,25.80155044235379,0,0,1,1
20,72,25.80155044235379,0,0,1,1
21,72,25.80155044235379,20,2,1,1
22,72,25.80155044235379,0,0,1,1
23,72,25.80155044235379,0,0,1,1
24,72,25.80155044235379,0,0,1,1
25,72,25.80155044235379,0,0,1,1
26,72,25.80155044235379,0,2,1,1
27,72,25.80155044235379,0,0,1,1
28,72,25.80155044235379,0,0,1,1
29,72,25.80155044235379,0,0,1,1
30,72,25.80155044235379,0,0,1,1
31,72,25.80155044235379,0,0,1,1
32,72,25.80155044235379,0.9090909090909091,0,1,1
33,72,25.80155044235379,0,0,1,1
34,72,25.80155044235379,0,0,1,1
35,72,25.80155044235379,0.9195402298850575,0,1,1
36,72,25.80155044235379,0,0,1,1
37,72,25.80155044235379,0,0,1,1
38,72,25.80155044235379,0.851063829787234,0,1,1
39,72,25.80155044235379,0,0,1,1
40,72,25.80155044235379,0,0,1,1
41,72,25.80155044235379,0,2,1,1
42,72,25.80155044235379,0,0,1,1
43,72,25.80155044235379,0,0,1,1
44,72,25.80155044235379,0.8602150537634409,0,1,1
45,72,25.80155044235379,0,0,1,1
46,72,25.80155044235379,0,0,1,1
47,72,25.80155044235379,0.898876404494382,0,1,1
48,72,25.80155044235379,0.8791208791208791,0,1,1
49,72,25.80155044235379,0,0,1,1
50,72,25.80155044235379,0.8888888888888888,0,1,1
51,72,25.80155044235379,0,0,1,1
52,72,25.80155044235379,0,0,1,1
53,72,25.80155044235379,0,0,1,1
54,72,25.80155044235379,0.9195402298850575,0,1,1
55,72,25.80155044235379,0,1,1,1
56,72,25.80155044235379,0,0,1,1
57,72,25.80155044235379,0.9195402298850575,0,1,1
58,72,25.80155044235379,0,0,1,1
59,72,25.80155044235379,0,1,1,1
60,72,25.80155044235379,0.8888888888888888,0,1,1
61,72,25.80155044235379,0,0,1,1
62,72,25.80155044235379,0,0,1,1
63,72,25.80155044235379,0,0,1,1
64,72,25.80155044235379,0,0,1,1
65,72,25.80155044235379,0,0,1,1
66,72,25.80155044235379,0,0,1,1
67,72,25.80155044235379,0.898876404494382,0,1,1
68,72,25.80155044235379,0,0,1,1
69,72,25.80155044235379,0,0,1,1
70,72,25.80155044235379,0,0,1,1
71,72,25.80155044235379,0,0,1,1
72,72,25.80155044235379,0.851063829787234,0,1,1
73,72,25.80155044235379,0.9523809523809523,0,1,1
74,72,25.80155044235379,0,0,1,1
75,72,25.80155044235379,0,0,1,1
76,72,25.80155044235379,0,0,1,1
77,72,25.80155044235379,0,0,1,1
78,72,25.80155044235379,0,0,1,1
79,72,25.80155044235379,0,0,1,1
80,72,25.80155044235379,0,0,1,1
81,72,25.80155044235379,0,0,1,1
82,72,25.80155044235379,0,0,1,1
83,72,25.80155044235379,0,0,1,1
84,72,25.80155044235379,0,0,1,1
85,72,25.80155044235379,0.8333333333333334,0,1,1
86,72,25.80155044235379,0.9302325581395349,0,1,1
87,72,25.80155044235379,0.9090909090909091,0,1,1
88,72,25.80155044235379,0,0,1,1
89,72,25.80155044235379,0,0,1,1
90,72,25.80155044235379,0,0,1,1
91,72,25.80155044235379,0,0,1,1
92,72,25.80155044235379,0.898876404494382,0,1,1
93,72,25.80155044235379,0,0,1,1
94,72,25.80155044235379,0,0,1,1
95,72,25.80155044235379,0,0,1,1
96,72,25.80155044235379,0,0,1,1
97,72,25.80155044235379,0.8791208791208791,0,1,1
98,72,25.80155044235379,0,0,1,1
99,72,25.80155044235379,0.9302325581395349,0,1,1
100,72,25.80155044235379,0,0,1,1
101,72,25.80155044235379,0,0,1,1
0,15,36.25517208952382,0,2,1,1
1,15,36.25517208952382,0,0,1,1
2,15,36.25517208952382,0,0,1,1
3,15,36.25517208952382,0,0,1,1
4,15,36.25517208952382,0.898876404494382,0,1,1
5,15,36.25517208952382,0,2,1,1
6,15,36.25517208952382,26.666666666666668,2,1,1
7,15,36.25517208952382,0,0,1,1
8,15,36.25517208952382,0,0,1,1
9,15,36.25517208952382,0,0,1,1
10,15,36.25517208952382,0.9090909090909091,0,1,1
11,15,36.25517208952382,0,0,1,1
12,15,36.25517208952382,0,0,1,1
13,15,36.25517208952382,0.975609756097561,0,1,1
14,15,36.25517208952382,0,0,1,1
15,15,36.25517208952382,0,0,1,1
16,15,36.25517208952382,0,0,1,1
17,15,36.25517208952382,0,0,1,1
18,15,36.25517208952382,0,0,1,1
19,15,36.25517208952382,0,0,1,1
20,15,36.25517208952382,0,0,1,1
21,15,36.25517208952382,0.8602150537634409,0,1,1
22,15,36.25517208952382,0,0,1,1
23,15,36.25517208952382,0,0,1,1
24,15,36.25517208952382,0,0,1,1
25,15,36.25517208952382,0,0,1,1
26,15,36.25517208952382,0,0,1,1
27,15,36.25517208952382,0,0,1,1
28,15,36.25517208952382,0,0,1,1
29,15,36.25517208952382,0,0,1,1
30,15,36.25517208952382,0,0,1,1
31,15,36.25517208952382,0,0,1,1
32,15,36.25517208952382,0.9090909090909091,0,1,1
33,15,36.25517208952382,0,0,1,1
34,15,36.25517208952382,0,0,1,1
35,15,36.25517208952382,0.9195402298850575,0,1,1
36,15,36.25517208952382,0,0,1,1
37,15,36.25517208952382,0,1,1,1
38,15,36.25517208952382,0.851063829787234,0,1,1
39,15,36.25517208952382,0,0,1,1
40,15,36.25517208952382,0,0,1,1
41,15,36.25517208952382,0,0,1,1
42,15,36.25517208952382,0,0,1,1
43,15,36.25517208952382,0,0,1,1
44,15,36.25517208952382,0.8602150537634409,0,1,1
45,15,36.25517208952382,0,0,1,1
46,15,36.25517208952382,0,0,1,1
47,15,36.25517208952382,0.898876404494382,0,1,1
48,15,36.25517208952382,0.8791208791208791,0,1,1
49,15,36.25517208952382,0,0,1,1
50,15,36.25517208952382,0.8888888888888888,0,1,1
51,15,36.25517208952382,0,1,1,1
52,15,36.25517208952382,0,0,1,1
53,15,36.25517208952382,0,0,1,1
54,15,36.25517208952382,0.9195402298850575,0,1,1
55,15,36.25517208952382,0.8791208791208791,0,1,1
56,15,36.25517208952382,0,0,1,1
57,15,36.25517208952382,0.9195402298850575,0,1,1
58,15,36.25517208952382,0,0,1,1
59,15,36.25517208952382,0,0,1,1
60,15,36.25517208952382,0.8888888888888888,0,1,1
61,15,36.25517208952382,0,0,1,1
62,15,36.25517208952382,0,0,1,1
63,15,36.25517208952382,0,0,1,1
64,15,36.25517208952382,0,0,1,1
65,15,36.25517208952382,0,0,1,1
66,15,36.25517208952382,0,0,1,1
67,15,36.25517208952382,0.898876404494382,0,1,1
68,15,36.25517208952382,0,0,1,1
69,15,36.25517208952382,0,0,1,1
70,15,36.25517208952382,0,0,1,1
71,15,36.25517208952382,0,0,1,1
72,15,36.25517208952382,0.851063829787234,0,1,1
73,15,36.25517208952382,0,2,1,1
74,15,36.25517208952382,0,0,1,1
75,15,36.25517208952382,0,0,1,1
76,15,36.25517208952382,0,2,1,1
77,15,36.25517208952382,0,0,1,1
78,15,36.25517208952382,0,0,1,1
79,15,36.25517208952382,0,0,1,1
80,15,36.25517208952382,0,0,1,1
81,15,36.25517208952382,0,0,1,1
82,15,36.25517208952382,0,0,1,1
83,15,36.25517208952382,0,0,1,1
84,15,36.25517208952382,0,0,1,1
85,15,36.25517208952382,0.8333333333333334,0,1,1
86,15,36.25517208952382,0.9302325581395349,0,1,1
87,15,36.25517208952382,0.9090909090909091,0,1,1
88,15,36.25517208952382,0,0,1,1
89,15,36.25517208952382,0,0,1,1
90,15,36.25517208952382,0,0,1,1
91,15,36.25517208952382,0,0,1,1
92,15,36.25517208952382,0.898876404494382,0,1,1
93,15,36.25517208952382,0,0,1,1
94,15,36.25517208952382,0,0,1,1
95,15,36.25517208952382,0,0,1,1
96,15,36.25517208952382,0,0,1,1
97,15,36.25517208952382,0.8791208791208791,0,1,1
98,15,36.25517208952382,0,0,1,1
99,15,36.25517208952382,0.9302325581395349,0,1,1
100,15,36.25517208952382,0,0,1,1
101,15,36.25517208952382,0,0,1,1
0,33,88.81070166633,0,0,1,1
1,33,88.81070166633,0,0,1,1
2,33,88.81070166633,0,0,1,1
3,33,88.81070166633,0,0,1,1
4,33,88.81070166633,0.898876404494382,0,1,1
5,33,88.81070166633,0,0,1,1
6,33,88.81070166633,0,0,1,1
7,33,88.81070166633,80,2,1,1
8,33,88.81070166633,0,0,1,1
9,33,88.81070166633,0,0,1,1
10,33,88.81070166633,0.9090909090909091,0,1,1
11,33,88.81070166633,0,0,1,1
12,33,88.81070166633,0,0,1,1
13,33,88.81070166633,0.975609756097561,0,1,1
14,33,88.81070166633,0,0,1,1
15,33,88.81070166633,0,0,1,1
16,33,88.81070166633,0,0,1,1
17,33,88.81070166633,0,2,1,1
18,33,88.81070166633,0,0,1,1
19,33,88.81070166633,0,2,1,1
20,33,88.81070166633,0,0,1,1
21,33,88.81070166633,0.8602150537634409,0,1,1
22,33,88.81070166633,0,0,1,1
23,33,88.81070166633,0,1,1,1
24,33,88.81070166633,0,1,1,1
25,33,88.81070166633,0,0,1,1
26,33,88.81070166633,0,0,1,1
27,33,88.81070166633,0,0,1,1
28,33,88.81070166633,0,0,1,1
29,33,88.81070166633,0,0,1,1
30,33,88.81070166633,0,0,1,1
31,33,88.81070166633,0,0,1,1
32,33,88.81070166633,0.9090909090909091,0,1,1
33,33,88.81070166633,0,0,1,1
34,33,88.81070166633,0,2,1,1
35,33,88.81070166633,0.9195402298850575,0,1,1
36,33,88.81070166633,0,0,1,1
37,33,88.81070166633,0,0,1,1
38,33,88.81070166633,0.851063829787234,0,1,1
39,33,88.81070166633,0,0,1,1
40,33,88.81070166633,0,0,1,1
41,33,88.81070166633,0,0,1,1
42,33,88.81070166633,0,0,1,1
43,33,88.81070166633,0,0,1,1
44,33,88.81070166633,0.8602150537634409,0,1,1
45,33,88.81070166633,0,0,1,1
46,33,88.81070166633,0,0,1,1
47,33,88.81070166633,0.898876404494382,0,1,1
48,33,88.81070166633,0.8791208791208791,0,1,1
49,33,88.81070166633,0,0,1,1
50,33,88.81070166633,0,1,1,1
51,33,88.81070166633,0,0,1,1
52,33,88.81070166633,0,0,1,1
53,33,88.81070166633,0,0,1,1
54,33,88.81070166633,0.9195402298850575,0,1,1
55,33,88.81070166633,0.8791208791208791,0,1,1
56,33,88.81070166633,0,0,1,1
57,33,88.81070166633,0.9195402298850575,0,1,1
58,33,88.81070166633,0,0,1,1
59,33,88.81070166633,0,0,1,1
60,33,88.81070166633,0.8888888888888888,0,1,1
61,33,88.81070166633,0,0,1,1
62,33,88.81070166633,0,0,1,1
63,33,88.81070166633,0,0,1,1
64,33,88.81070166633,0,0,1,1
65,33,88.81070166633,0,0,1,1
66,33,88.81070166633,0,0,1,1
67,33,88.81070166633,0.898876404494382,0,1,1
68,33,88.81070166633,0,0,1,1
69,33,88.81070166633,0,0,1,1
70,33,88.81070166633,0,0,1,1
71,33,88.81070166633,0,0,1,1
72,33,88.81070166633,0,2,1,1
73,33,88.81070166633,0.9523809523809523,0,1,1
74,33,88.81070166633,8.88888888888889,1,1,1
75,33,88.81070166633,0,0,1,1
76,33,88.81070166633,0,0,1,1
77,33,88.81070166633,0,0,1,1
78,33,88.81070166633,0,0,1,1
79,33,88.81070166633,0,0,1,1
80,33,88.81070166633,0,0,1,1
81,33,88.81070166633,0,0,1,1
82,33,88.81070166633,0,0,1,1
83,33,88.81070166633,0,0,1,1
84,33,88.81070166633,0,0,1,1
85,33,88.81070166633,0.8333333333333334,0,1,1
86,33,88.81070166633,0.9302325581395349,0,1,1
87,33,88.81070166633,0.9090909090909091,0,1,1
88,33,88.81070166633,0,0,1,1
89,33,88.81070166633,0,0,1,1
90,33,88.81070166633,0,0,1,1
91,33,88.81070166633,0,0,1,1
92,33,88.81070166633,0.898876404494382,0,1,1
93,33,88.81070166633,0,0,1,1
94,33,88.81070166633,0,0,1,1
95,33,88.81070166633,0,0,1,1
96,33,88.81070166633,0,0,1,1
97,33,88.81070166633,0,1,1,1
98,33,88.81070166633,0,0,1,1
99,33,88.81070166633,0.9302325581395349,0,1,1
100,33,88.81070166633,0,0,1,1
101,33,88.81070166633,0,2,1,1
0,55,27.72246974085867,0,0,1,1
1,55,27.72246974085867,0,0,1,1
2,55,27.72246974085867,0,0,1,1
3,55,27.72246974085867,0,0,1,1
4,55,27.72246974085867,0.898876404494382,0,1,1
5,55,27.72246974085867,0,0,1,1
6,55,27.72246974085867,0,0,1,1
7,55,27.72246974085867,0,0,1,1
8,55,27.72246974085867,0,0,1,1
9,55,27.72246974085867,0,0,1,1
10,55,27.72246974085867,0.9090909090909091,0,1,1
11,55,27.72246974085867,0,0,1,1
12,55,27.72246974085867,0,0,1,1
13,55,27.72246974085867,0.975609756097561,0,1,1
14,55,27.72246974085867,0,0,1,1
15,55,27.72246974085867,0,0,1,1
16,55,27.72246974085867,0,0,1,1
17,55,27.72246974085867,0,0,1,1
18,55,27.72246974085867,0,0,1,1
19,55,27.72246974085867,16,1,1,1
20,55,27.72246974085867,0,0,1,1
21,55,27.72246974085867,0.8602150537634409,0,1,1
22,55,27.72246974085867,0,2,1,1
23,55,27.72246974085867,0,0,1,1
24,55,27.72246974085867,0,0,1,1
25,55,27.72246974085867,0,0,1,1
26,55,27.72246974085867,0,0,1,1
27,55,27.72246974085867,0,0,1,1
28,55,27.72246974085867,0,0,1,1
29,55,27.72246974085867,0,0,1,1
30,55,27.72246974085867,0,0,1,1
31,55,27.72246974085867,0,0,1,1
32,55,27.72246974085867,0.9090909090909091,0,1,1
33,55,27.72246974085867,0,0,1,1
34,55,27.72246974085867,0,0,1,1
35,55,27.72246974085867,0.9195402298850575,0,1,1
36,55,27.72246974085867,0,0,1,1
37,55,27.72246974085867,0,0,1,1
38,55,27.72246974085867,0.851063829787234,0,1,1
39,55,27.72246974085867,0,0,1,1
40,55,27.72246974085867,0,0,1,1
41,55,27.72246974085867,0,0,1,1
42,55,27.72246974085867,0,0,1,1
43,55,27.72246974085867,0,0,1,1
44,55,27.72246974085867,0.8602150537634409,0,1,1
45,55,27.72246974085867,0,0,1,1
46,55,27.72246974085867,0,0,1,1
47,55,27.72246974085867,0.898876404494382,0,1,1
48,55,27.72246974085867,0.8791208791208791,0,1,1
49,55,27.72246974085867,0,0,1,1
50,55,27.72246974085867,0.8888888888888888,0,1,1
51,55,27.72246974085867,0,0,1,1
52,55,27.72246974085867,0,0,1,1
53,55,27.72246974085867,0,0,1,1
54,55,27.72246974085867,0,2,1,1
55,55,27.72246974085867,0.8791208791208791,0,1,1
56,55,27.72246974085867,0,0,1,1
57,55,27.72246974085867,0.9195402298850575,0,1,1
58,55,27.72246974085867,0,0,1,1
59,55,27.72246974085867,0,0,1,1
60,55,27.72246974085867,0.8888888888888888,0,1,1
61,55,27.72246974085867,0,0,1,1
62,55,27.72246974085867,0,0,1,1
63,55,27.72246974085867,0,0,1,1
64,55,27.72246974085867,0,0,1,1
65,55,27.72246974085867,0,0,1,1
66,55,27.72246974085867,0,0,1,1
67,55,27.72246974085867,0.898876404494382,0,1,1
68,55,27.72246974085867,0,0,1,1
69,55,27.72246974085867,0,0,1,1
70,55,27.72246974085867,0,0,1,1
71,55,27.72246974085867,0,0,1,1
72,55,27.72246974085867,0.851063829787234,0,1,1
73,55,27.72246974085867,0.9523809523809523,0,1,1
74,55,27.72246974085867,0,0,1,1
75,55,27.72246974085867,0,0,1,1
76,55,27.72246974085867,0,0,1,1
77,55,27.72246974085867,0,0,1,1
78,55,27.72246974085867,0,0,1,1
79,55,27.72246974085867,0,0,1,1
80,55,27.72246974085867,0,0,1,1
81,55,27.72246974085867,0,0,1,1
82,55,27.72246974085867,0,0,1,1
83,55,27.72246974085867,0,0,1,1
84,55,27.72246974085867,0,0,1,1
85,55,27.72246974085867,0.8333333333333334,0,1,1
86,55,27.72246974085867,0.9302325581395349,0,1,1
87,55,27.72246974085867,0.9090909090909091,0,1,1
88,55,27.72246974085867,0,0,1,1
89,55,27.72246974085867,0,0,1,1
90,55,27.72246974085867,0,0,1,1
91,55,27.72246974085867,0,0,1,1
92,55,27.72246974085867,0,1,1,1
93,55,27.72246974085867,0,0,1,1
94,55,27.72246974085867,0,0,1,1
95,55,27.72246974085867,0,0,1,1
96,55,27.72246974085867,0,0,1,1
97,55,27.72246974085867,0.8791208791208791,0,1,1
98,55,27.72246974085867,0,0,1,1
99,55,27.72246974085867,0.9302325581395349,0,1,1
100,55,27.72246974085867,0,0,1,1
101,55,27.72246974085867,0,0,1,1
0,26,13.08056891492065,0,0,1,1
1,26,13.08056891492065,0,0,1,1
2,26,13.08056891492065,0,0,1,1
3,26,13.08056891492065,0,0,1,1
4,26,13.08056891492065,0.898876404494382,0,1,1
5,26,13.08056891492065,0,0,1,1
6,26,13.08056891492065,0,0,1,1
7,26,13.08056891492065,0,0,1,1
8,26,13.08056891492065,0,0,1,1
9,26,13.08056891492065,0,0,1,1
10,26,13.08056891492065,0.9090909090909091,0,1,1
11,26,13.08056891492065,0,0,1,1
12,26,13.08056891492065,0,0,1,1
13,26,13.08056891492065,0.975609756097561,0,1,1
14,26,13.08056891492065,0,2,1,1
15,26,13.08056891492065,0,0,1,1
16,26,13.08056891492065,0,0,1,1
17,26,13.08056891492065,0,0,1,1
18,26,13.08056891492065,0,0,1,1
19,26,13.08056891492065,0,0,1,1
20,26,13.08056891492065,0,0,1,1
21,26,13.08056891492065,0.8602150537634409,0,1,1
22,26,13.08056891492065,0,0,1,1
23,26,13.08056891492065,0,0,1,1
24,26,13.08056891492065,0,0,1,1
25,26,13.08056891492065,0,0,1,1
26,26,13.08056891492065,0,2,1,1
27,26,13.08056891492065,0,0,1,1
28,26,13.08056891492065,0,0,1,1
29,26,13.08056891492065,0,0,1,1
30,26,13.08056891492065,0,0,1,1
31,26,13.08056891492065,0,0,1,1
32,26,13.08056891492065,0.9090909090909091,0,1,1
33,26,13.08056891492065,0,0,1,1
34,26,13.08056891492065,0,2,1,1
35,26,13.08056891492065,0.9195402298850575,0,1,1
36,26,13.08056891492065,0,0,1,1
37,26,13.08056891492065,0,0,1,1
38,26,13.08056891492065,0.851063829787234,0,1,1
39,26,13.08056891492065,0,2,1,1
40,26,13.08056891492065,0,0,1,1
41,26,13.08056891492065,0,0,1,1
42,26,13.08056891492065,0,0,1,1
43,26,13.08056891492065,0,0,1,1
44,26,13.08056891492065,0.8602150537634409,0,1,1
45,26,13.08056891492065,0,0,1,1
46,26,13.08056891492065,0,0,1,1
47,26,13.08056891492065,0.898876404494382,0,1,1
48,26,13.08056891492065,0.8791208791208791,0,1,1
49,26,13.08056891492065,0,0,1,1
50,26,13.08056891492065,0.8888888888888888,0,1,1
51,26,13.08056891492065,0,1,1,1
52,26,13.08056891492065,0,0,1,1
53,26,13.08056891492065,0,0,1,1
54,26,13.08056891492065,0.9195402298850575,0,1,1
55,26,13.08056891492065,0.8791208791208791,0,1,1
56,26,13.08056891492065,0,0,1,1
57,26,13.08056891492065,0.9195402298850575,0,1,1
58,26,13.08056891492065,0,0,1,1
59,26,13.08056891492065,0,0,1,1
60,26,13.08056891492065,0,1,1,1
61,26,13.08056891492065,0,0,1,1
62,26,13.08056891492065,0,0,1,1
63,26,13.08056891492065,0,0,1,1
64,26,13.08056891492065,0,0,1,1
65,26,13.08056891492065,0,0,1,1
66,26,13.08056891492065,0,0,1,1
67,26,13.08056891492065,0.898876404494382,0,1,1
68,26,13.08056891492065,0,0,1,1
69,26,13.08056891492065,0,0,1,1
70,26,13.08056891492065,0,0,1,1
71,26,13.08056891492065,0,0,1,1
72,26,13.08056891492065,0.851063829787234,0,1,1
73,26,13.08056891492065,0.9523809523809523,0,1,1
74,26,13.08056891492065,0,0,1,1
75,26,13.08056891492065,0,0,1,1
76,26,13.08056891492065,0,0,1,1
77,26,13.08056891492065,0,0,1,1
78,26,13.08056891492065,0,0,1,1
79,26,13.08056891492065,0,0,1,1
80,26,13.08056891492065,11.428571428571429,2,1,1
81,26,13.08056891492065,0,0,1,1
82,26,13.08056891492065,0,0,1,1
83,26,13.08056891492065,0,0,1,1
84,26,13.08056891492065,0,0,1,1
85,26,13.08056891492065,0.8333333333333334,0,1,1
86,26,13.08056891492065,0.9302325581395349,0,1,1
87,26,13.08056891492065,0.9090909090909091,0,1,1
88,26,13.08056891492065,0,0,1,1
89,26,13.08056891492065,0,0,1,1
90,26,13.08056891492065,0,0,1,1
91,26,13.08056891492065,0,1,1,1
92,26,13.08056891492065,0.898876404494382,0,1,1
93,26,13.08056891492065,0,0,1,1
94,26,13.08056891492065,0,0,1,1
95,26,13.08056891492065,0,0,1,1
96,26,13.08056891492065,0,0,1,1
97,26,13.08056891492065,0.8791208791208791,0,1,1
98,26,13.08056891492065,0,2,1,1
99,26,13.08056891492065,0.9302325581395349,0,1,1
100,26,13.08056891492065,0,0,1,1
101,26,13.08056891492065,0,2,1,1
0,22,51.271692807465115,0,0,1,1
1,22,51.271692807465115,0,0,1,1
2,22,51.271692807465115,0,0,1,1
3,22,51.271692807465115,8,2,1,1
4,22,51.271692807465115,0.898876404494382,0,1,1
5,22,51.271692807465115,0,0,1,1
6,22,51.271692807465115,0,0,1,1
7,22,51.271692807465115,0,0,1,1
8,22,51.271692807465115,0,0,1,1
9,22,51.271692807465115,0,0,1,1
10,22,51.271692807465115,0.9090909090909091,0,1,1
11,22,51.271692807465115,0,0,1,1
12,22,51.271692807465115,0,0,1,1
13,22,51.271692807465115,0.975609756097561,0,1,1
14,22,51.271692807465115,0,0,1,1
15,22,51.271692807465115,0,0,1,1
16,22,51.271692807465115,0,0,1,1
17,22,51.271692807465115,0,0,1,1
18,22,51.271692807465115,0,0,1,1
19,22,51.271692807465115,0,0,1,1
20,22,51.271692807465115,0,0,1,1
21,22,51.271692807465115,20,2,1,1
22,22,51.271692807465115,0,0,1,1
23,22,51.271692807465115,0,0,1,1
24,22,51.271692807465115,0,0,1,1
25,22,51.271692807465115,0,0,1,1
26,22,51.271692807465115,0,0,1,1
27,22,51.271692807465115,0,0,1,1
28,22,51.271692807465115,0,0,1,1
29,22,51.271692807465115,0,0,1,1
30,22,51.271692807465115,0,0,1,1
31,22,51.271692807465115,0,2,1,1
32,22,51.271692807465115,0.9090909090909091,0,1,1
33,22,51.271692807465115,0,2,1,1
34,22,51.271692807465115,0,0,1,1
35,22,51.271692807465115,0,2,1,1
36,22,51.271692807465115,0,0,1,1
37,22,51.271692807465115,0,0,1,1
38,22,51.271692807465115,0,1,1,1
39,22,51.271692807465115,0,0,1,1
40,22,51.271692807465115,0,0,1,1
41,22,51.271692807465115,0,0,1,1
42,22,51.271692807465115,0,0,1,1
